Ticker,Beta,Alpha,R²,Adj_R²,Std_Error,t_Statistic,p_value,F_Statistic,F_pvalue,N_Observations
AIG,1.505152709288488,-0.002179124555607235,0.147529990346723,0.14553823798772003,0.17488722140894009,8.606419023428694,1.4494424759454123e-16,74.0704484068353,1.4494424759454246e-16,430
AIZ,0.8908630389546182,0.004309496979219284,0.2681802380324111,0.2653546791058954,0.09144284706639316,9.742293328944543,2.6095412186208345e-19,94.91227930719734,2.6095412186208904e-19,261
AJG,0.5886151038622277,0.006959657354225422,0.1403523885074607,0.13834386605070248,0.07041413424172555,8.359331691014814,8.93207389369917e-16,69.87842632040457,8.932073893699203e-16,430
AKAM,1.7615460526456743,0.0015326270610254433,0.18124915983347964,0.17861652047603105,0.2123008267035075,8.297405525913438,3.274262530903621e-15,68.84693846145886,3.2742625309035925e-15,313
ALB,1.3031184769908233,0.0027746697462352476,0.3011004491689823,0.29925638702958657,0.10198022756026401,12.778148354500983,2.4376347278235454e-31,163.28107536963626,2.4376347278238313e-31,381
ALGN,2.0315839261147084,0.008425150495484646,0.2540643370445084,0.2515442841291182,0.20233347680984537,10.040770109555362,1.3154656153245207e-20,100.81706439294041,1.3154656153245165e-20,298
ALL,0.7470796656860914,0.004057511156633395,0.1984137424680171,0.19634246014881307,0.07633095400556011,9.787374930905127,2.3388078853628882e-20,95.79270803811016,2.3388078853629343e-20,389
ALLE,1.0521561397531394,0.0005694732783466071,0.43766523943748503,0.43370513548986167,0.10008349413284164,10.512783839826815,1.7795363767194127e-19,110.51862406292383,1.779536376719418e-19,144
AMAT,1.8100646654750705,0.006921233320803244,0.42027811572114926,0.4189236253373202,0.10275753209385814,17.61490986200182,1.2642374689187383e-52,310.28504944644914,1.264237468918737e-52,430
AMCR,0.7295838536119114,-0.004039846953608524,0.26183755258911523,0.2572240372927972,0.09684455993337986,7.533555360402256,3.4283359204442765e-12,56.75445636824559,3.428335920444277e-12,162
AMD,2.147401469108836,0.007455102513151336,0.2581969440733156,0.25646375936320653,0.17593819071738281,12.205431125288202,1.3149166324854685e-29,148.97254895415406,1.314916632485445e-29,430
AME,0.9326503593142905,0.005324524059810229,0.3107313018337437,0.30912086095017766,0.06714269254064849,13.890571319427796,1.7894134933046264e-36,192.94797158011008,1.7894134933046284e-36,430
AMGN,0.7280323242275614,0.010735363200170791,0.1275623462834402,0.12552394055045768,0.09203112456223982,7.9107185497358525,2.206030416865545e-14,62.579467973134896,2.2060304168655387e-14,430
AMP,1.643440451605744,0.0013143282771666508,0.6390748249764199,0.6375709700804884,0.07972253220481636,20.61450390692002,4.984935597944176e-55,424.9577713284207,4.984935597944198e-55,242
AMT,1.0965223620774847,0.0070887093965803765,0.12126232925835113,0.11860753267000768,0.16224456797557496,6.7584534617057885,6.303075630106863e-11,45.67669319404295,6.303075630106712e-11,333
AMZN,1.6713168909746123,0.021433943512680347,0.22528931439741343,0.22301075355740585,0.16808107624939916,9.943516118939575,1.2852011470043801e-20,98.87351280761116,1.2852011470043453e-20,342
ANET,1.244651476150768,0.018615179222468546,0.22847820249208073,0.22276322621424427,0.19684871668691317,6.322883364946593,3.4868084682703772e-09,39.97885404671836,3.486808468270394e-09,137
AON,0.7220242707768427,0.004906222494944656,0.17388528368789988,0.17195510911707723,0.07607092152128732,9.49146212951811,1.613602946819646e-19,90.08785335607642,1.6136029468196745e-19,430
AOS,0.8582831219425824,0.00799683010991898,0.1652105039099317,0.1632600611620577,0.09325633589597829,9.203483213193627,1.546878944743612e-18,84.70410325553691,1.5468789447435841e-18,430
APA,1.3703336793218026,0.0022500788826877068,0.1458873613624502,0.14389177108525963,0.16027035049919477,8.550138407095375,2.2002514808935318e-16,73.10486678048744,2.200251480893555e-16,430
APD,0.940764180209805,0.0024384510669396287,0.3336740480352285,0.3321172116988621,0.0642600468507575,14.639954782397039,1.2338690331125325e-39,214.3282760306299,1.2338690331125303e-39,430
APH,1.3064085256504725,0.010471433668932936,0.330920766616358,0.32927278820900907,0.09219189746956669,14.170535171832523,2.554842316457686e-37,200.80406705614263,2.5548423164579186e-37,408
APO,1.5901427467328872,0.003918298339895335,0.4431446482293948,0.4399443301157706,0.13513253782102716,11.767282494456747,6.828249247552649e-24,138.46893730434823,6.828249247552537e-24,176
APTV,1.740943252845638,-0.00615784655237899,0.4960995777128596,0.49306403300028645,0.13618162235533235,12.7839808539149,1.7197756161902434e-26,163.43016647326263,1.719775616190241e-26,168
ARE,0.7667556477960544,0.0016588553264876823,0.19974526146570226,0.19739157105824845,0.08323259010368798,9.212204580451713,3.384533794166124e-18,84.86471323209553,3.3845337941661035e-18,342
ATO,0.3401437989167535,0.006457953039877508,0.07096997993077635,0.06879934904276419,0.05948647107828096,5.71800264414984,2.0251123249653713e-08,32.695554238504556,2.0251123249653574e-08,430
AVB,0.7241386514143495,0.0030392016102311643,0.26898624561595097,0.26705234679482914,0.06140073452633806,11.79364802392922,1.5028580004411966e-27,139.09013371232962,1.5028580004411647e-27,380
AVGO,1.0363199056997978,0.0210879090019893,0.2439969719673401,0.24007985783245578,0.13130604936772544,7.8924003173498996,2.1666020989921706e-13,62.28998276930481,2.1666020989921814e-13,195
AVY,0.9614346984724063,0.0010185294009911446,0.32267550938100287,0.3210929755244164,0.06733072560434386,14.279286163082416,4.1686679246483654e-38,203.89801332719705,4.1686679246483555e-38,430
AWK,0.361144355547649,0.007695507079624192,0.097087527945704,0.09276737257702317,0.07618137252564196,4.740586098341706,3.938537625128409e-06,22.47315655579064,3.938537625128429e-06,211
AXON,1.4291164551662368,0.02833512880550965,0.1092789004747543,0.10621800322552677,0.2391794357665772,5.975080803188101,6.70551860284955e-09,35.70159060462696,6.705518602849591e-09,293
AXP,1.2948822378755946,0.001957947748988255,0.423094126485766,0.4217462155663402,0.07308737619888658,17.716906875298676,4.444686114158452e-53,313.8887892280056,4.444686114158189e-53,430
AZO,0.5760529177268171,0.011694878366175127,0.09836404559434668,0.0961809076902167,0.08581926179501329,6.7123965608416585,6.340390550975404e-11,45.05626758999891,6.340390550975049e-11,415
BA,1.058960404141253,0.0005217529166443476,0.26939504921286594,0.267688028299812,0.08429548958345778,12.56248002561058,4.967649890934866e-31,157.81590439386477,4.967649890934996e-31,430
BAC,1.4212405221476148,-0.0012524898278944065,0.347440554164479,0.3459158825620595,0.09414895039843676,15.095659761823674,1.3878569205621003e-41,227.87894364474235,1.387856920562092e-41,430
BALL,0.5500457204311413,0.005195787138346539,0.11445430324744217,0.11238527124568387,0.07395479389711179,7.437593852217099,5.653343039956143e-13,55.31780231053758,5.653343039956195e-13,430
BAX,0.5934489513643116,0.0006396089887931184,0.13102813706160177,0.12899782897062417,0.0738723740542326,8.033435488734092,9.290653109502416e-15,64.53608575165235,9.290653109502405e-15,430
BBY,1.421068900318335,0.013290567069601472,0.16123591212015298,0.1592761829428636,0.15666871273587565,9.070534093900955,4.325657098144662e-18,82.27458874861964,4.32565709814466e-18,430
BDX,0.5653648722618875,0.004583789135658753,0.14691886278908073,0.14492568256195248,0.06585114444692515,8.585498050342336,1.6930853202666389e-16,73.71077677243206,1.6930853202666226e-16,430
BEN,1.3971427420449565,-0.0004660132729240353,0.43581193955242936,0.4344937431495145,0.07683892460231878,18.18274721146728,3.713041540490869e-55,330.6122961561211,3.7130415404908745e-55,430
BF-B,0.5707689504516982,0.002762745611877034,0.1588231255400989,0.15685775901098697,0.06349291236864453,8.989490781865094,8.057505464337266e-18,80.8109445172375,8.05750546433708e-18,430
BG,0.8028101410483637,0.0036002797479510627,0.17235232643519527,0.1694884936546942,0.1034851665103781,7.757731548587238,1.4951570820079685e-13,60.182398779945736,1.495157082007962e-13,291
BIIB,1.0160359092120212,0.010450074202455622,0.09079589561652034,0.08856745418420786,0.15917562399639684,6.383112462213565,4.722856712960342e-10,40.74412470526613,4.722856712960533e-10,410
BK,1.1687507062040752,0.0019804214614042564,0.3776208712474478,0.37616671440456795,0.0725269671483021,16.114705359376607,5.2912929807598406e-46,259.68372881952126,5.291292980759866e-46,430
BKNG,1.818237975499378,0.010320740151318595,0.1952917590363943,0.19276122997676026,0.20697335044903306,8.7848893181401,9.911345442968668e-17,77.17428033197201,9.911345442968828e-17,320
BKR,1.1093858517271666,-0.0006012929509917071,0.19901131074034376,0.19713984184020428,0.10758086950976134,10.312110850029025,2.0351535396932604e-22,106.33963018328636,2.0351535396932632e-22,430
BLDR,1.9548379341750195,0.0060405132668396415,0.25121254885691535,0.2481311190168204,0.2165041547737497,9.029101248508862,5.4714319667777724e-17,81.52466935582432,5.471431966777746e-17,245
BLK,1.060996027085942,0.010473918465388633,0.3131699720648574,0.310961515383394,0.08909803856418808,11.90818613051261,3.422874289896213e-27,141.80489691893285,3.4228742898962184e-27,313
BMY,0.5682412442162798,0.0020452666651888185,0.13350298175692543,0.13147845601336683,0.0699759690671427,8.120519826900091,5.00088445629755e-15,65.94284225907752,5.000884456297547e-15,430
BR,0.8609575772264344,0.006505313788849956,0.3256664286448583,0.3226288900351504,0.08314883338141223,10.354415596874748,9.398577072708779e-21,107.21392235280305,9.398577072708803e-21,224
BRK-B,0.5739567860668155,0.004574448473068635,0.23028327874474203,0.22809658351390316,0.055929652603334996,10.262119633344396,8.658897282480256e-22,105.31109936907254,8.658897282480788e-22,354
BRO,0.5476991958651872,0.009534828053001513,0.12086434137977048,0.11881028610262045,0.07140014139197007,7.670841894534169,1.1633671745071626e-13,58.84181537094055,1.1633671745071785e-13,430
BSX,0.8446652576164864,0.004198545971824397,0.13774508293012716,0.13558944563745257,0.10566579455920552,7.993743492301216,1.4181350003926455e-14,63.899935020708035,1.4181350003925568e-14,402
BX,1.7822285679417345,0.0014763574415089034,0.5720522269327581,0.5700981275123598,0.10416429731905062,17.109783426876557,3.078476217858543e-42,292.7446889146198,3.078476217858453e-42,221
BXP,0.8588304615937268,0.0017292715459549099,0.27995365087585106,0.2778296203474613,0.07480743250293202,11.48054989803407,5.399544155286882e-26,131.80302596125006,5.399544155286855e-26,341
C,1.7136431051613288,-0.0033184334763031974,0.4542068386746777,0.45293162100802975,0.09079996975961777,18.872727707927627,3.0209500890498398e-58,356.17985113757925,3.0209500890496286e-58,430
CAG,0.45406795429309443,0.0018183044694978522,0.08523205784559212,0.08309474956953034,0.07190398322236922,6.31492073100944,6.775885423386885e-10,39.87822383893282,6.775885423386908e-10,430
CAH,0.6420362485265484,0.007952770913215178,0.12164877587573164,0.11959655338945996,0.08339075346490868,7.699129961653615,9.58070139886352e-14,59.27660216643238,9.580701398863498e-14,430
CARR,1.1852908977555634,0.002573022394010017,0.41445206173765087,0.4055801232791304,0.17341915166886962,6.834832752606149,3.1822762866561146e-09,46.714938756097766,3.182276286656107e-09,68
CAT,1.21365697199772,0.004846747590134396,0.35113066600470605,0.34961461615892264,0.07974772732722264,15.218702935794218,4.1023685056151375e-42,231.6089190479514,4.102368505615137e-42,430
CB,0.7110853036157146,0.005389900293392129,0.20432797882546416,0.2022877941557859,0.07105465307456969,10.007582513554071,3.889554041300592e-21,100.15170776559323,3.889554041300487e-21,392
CBOE,0.45283463092438975,0.008348323447106638,0.08373958059739549,0.07873269305967634,0.11072817960558981,4.089606029263481,6.466596470446062e-05,16.72487747458822,6.466596470446058e-05,185
CBRE,1.8581881691711306,0.002661087346527034,0.4705359110140201,0.4684595812532908,0.12343589434663599,15.05387212533914,4.458835471541021e-37,226.6190659660628,4.458835471541095e-37,257
CCI,1.3198711681980826,0.0056031969752951775,0.2197168414026067,0.21731597014538395,0.13796988576089933,9.566371392706728,2.8915110869054547e-19,91.51546162319764,2.891511086905421e-19,327
CCL,1.5020890406861933,-0.0012856017728227823,0.3217485107559861,0.3201638110147619,0.10541705960790382,14.249012885325932,5.594023591047866e-38,203.0343682061844,5.59402359104804e-38,430
CDNS,1.4429678692934322,0.0038240631924906423,0.29587610994983,0.2942309606740118,0.10759804139812498,13.410726166978144,1.757685798143494e-34,179.84757632567226,1.7576857981435298e-34,430
CDW,1.016852996553783,0.004907417723800388,0.38703703411312074,0.3828672180186522,0.1055456556117315,9.63424776377777,2.4864613853183438e-17,92.81872997385697,2.486461385318345e-17,149
CEG,1.1210376909474071,0.041434766236271806,0.15852842416812177,0.13940407017194267,0.38936779717183473,2.879122770527101,0.0061358438156983225,8.289347927767649,0.006135843815698337,46
CF,1.0418333016499983,0.011142107341287358,0.16210839709724642,0.1586316684544965,0.15257412123515374,6.828374911917601,6.932944018466105e-11,46.626703937705734,6.932944018466213e-11,243
CFG,1.442555761256129,-0.001724114883990116,0.4067653757366985,0.40227117403773416,0.15163061632980973,9.513618002570439,1.1601134376862056e-16,90.50892749883235,1.1601134376862076e-16,134
CHD,0.3954315543583564,0.007543901160222959,0.08224389807239997,0.08009960811462513,0.063850048962208,6.193128443682277,1.384933953403357e-09,38.354839919946485,1.3849339534033518e-09,430
CHRW,0.6359961107275783,0.008418374832778297,0.1368069987019584,0.1342303031756955,0.08728343992201701,7.286561016566329,2.2978969808195e-12,53.09397144814414,2.2978969808194895e-12,337
CHTR,0.9383802811846158,0.0024070155883825703,0.20442117540972837,0.2001893731512694,0.13501394137251194,6.950247297762871,5.817787275670765e-11,48.3059375000601,5.8177872756707964e-11,190
CI,0.885209832319201,0.005830395862943334,0.18589111796990013,0.18398899441375505,0.08954395478482063,9.885757608611458,6.808826090788923e-21,97.72820349621938,6.808826090788861e-21,430
CINF,0.5496605531428894,0.005754442993064741,0.12996085975480307,0.1279280580252583,0.06874415744764921,7.995742089958305,1.2129464880076759e-14,63.93189156913079,1.21294648800765e-14,430
CL,0.5474285849294472,0.004547597352300619,0.16438342345657755,0.1624310482777377,0.05965956734835301,9.175872525742676,1.9166915042879003e-18,84.1966366086793,1.9166915042878387e-18,430
CLX,0.44562546611669074,0.004290260440923739,0.09658243180261523,0.09447164309187384,0.06587844125176476,6.7643595939628165,4.412427630083797e-11,45.7565607164368,4.412427630083709e-11,430
CMCSA,0.9836962079095862,0.001272987344639714,0.26449765363063804,0.26277919020454144,0.07929033123184807,12.406256760779817,2.0940075172599454e-30,153.91520681439494,2.0940075172599692e-30,430
CME,0.7339444487239432,0.010579286402796147,0.15172747944432988,0.148620254094309,0.10503098637433353,6.987884947668143,2.1359339655303752e-11,48.830536041847004,2.1359339655303604e-11,275
CMG,0.9964737903922534,0.010973781034610977,0.18039322166223598,0.17692031158453347,0.13826190681689057,7.207146301778912,7.663668244540912e-12,51.94295781524543,7.66366824454086e-12,238
CMI,1.2983342460564382,0.004940739898109187,0.3278462872016496,0.32627583460165355,0.08985945788026788,14.448498540758921,8.02349301985873e-39,208.75911008231273,8.023493019858709e-39,430
CMS,0.49123319192531906,0.0015861466141084695,0.07902220070321897,0.07687038341514241,0.08106172472437573,6.0599893919799905,2.987747122068231e-09,36.72347143091002,2.9877471220682147e-09,430
CNC,0.7250669072591611,0.00988052655284576,0.08635848558905143,0.08315272588936395,0.13969827953629058,5.190235052757428,3.997444035776732e-07,26.93853990287191,3.9974440357767175e-07,287
CNP,0.5601242161665878,0.003671765005684245,0.09673057798770676,0.0946201354129117,0.08273499167184505,6.770100592845043,4.257135846245256e-11,45.834262037240805,4.2571358462451836e-11,430
COF,1.4603238376909997,0.003853283745418634,0.3506466696581959,0.34889166065727206,0.10331276606355141,14.134979570605067,1.4189705599599626e-36,199.79764746142263,1.418970559960107e-36,372
COIN,3.8660125380476167,-0.0020081647593403473,0.4479783421707202,0.43756283919280925,0.5894878697364054,6.5582563043686335,2.31583331491741e-08,43.01072575379093,2.3158333149174077e-08,55
COO,0.6524501530595063,0.009257616060227049,0.05572858943983046,0.05352234782637222,0.12981798024779903,5.025884332925971,7.378310887891035e-07,25.259513327950728,7.378310887890931e-07,430
COP,0.894250261676909,0.0022565198111108064,0.22722589732828805,0.22542035035942887,0.07971399178904884,11.218234611100755,8.86366871681214e-26,125.84878778969892,8.863668716812316e-26,430
COR,0.41863803842819963,0.013017254766935616,0.0506049610633048,0.04800387876484802,0.09491157625419139,4.410821682141352,1.3569412271096046e-05,19.45534791164826,1.35694122711004e-05,367
COST,0.8352716708416971,0.005898855055463787,0.23483543169801968,0.23304766401507104,0.07287884506018673,11.461099172906637,1.0492762874768942e-26,131.35679425120122,1.0492762874768717e-26,430
CPAY,1.1581517360712672,0.0027837111577222306,0.33192632078563045,0.3281518932194476,0.123500911858069,9.377677611014326,3.228646686007206e-17,87.94083737611933,3.228646686007217e-17,179
CPB,0.36199843353519584,0.0014570878977851684,0.0662545783971623,0.06407293021584726,0.06568876578119573,5.510811920884387,6.18053388192044e-08,30.369048027361476,6.180533881920396e-08,430
CPRT,1.0291914526635664,0.010129488427903526,0.19117677934648195,0.18903703537649896,0.10888285649127326,9.452281891098751,3.56298161361587e-19,89.34563294879341,3.562981613615848e-19,380
CPT,0.722743773831533,0.0030802814485606676,0.22794933749837107,0.22594920624836679,0.06770089959935602,10.675541656146736,1.743304399748039e-23,113.96718965212413,1.7433043997483817e-23,388
CRL,1.0043650659677008,0.0036932515916074478,0.22225800317544633,0.21969119790539826,0.10793426926679539,9.305339933187291,2.7807980498247037e-18,86.58935127217005,2.7807980498246278e-18,305
CRM,1.3867456724608425,0.008784391319052856,0.3097247678936484,0.3070178061991137,0.12964324897785354,10.69662850471863,2.657111736051565e-22,114.41786136795912,2.657111736051562e-22,257
CRWD,1.1953607880035368,0.022439344918566403,0.15406414285076764,0.14278499808877787,0.3234344712827773,3.695836078518787,0.00041438859471679937,13.659204319281123,0.00041438859471680176,77
CSCO,1.365036380273082,0.009761038600912613,0.33932034948872675,0.3377730903540398,0.09217662465633002,14.808921300410638,2.4393897924962763e-40,219.3041500817559,2.439389792496424e-40,429
CSGP,1.3949680960546345,0.009402221432634538,0.25480246178975996,0.2525165797707102,0.1321263296930938,10.55783581739461,1.3132466079691712e-22,111.46789714706054,1.3132466079691926e-22,328
CSX,1.012965599051218,0.003126191985253466,0.34291904679783536,0.34138381092586767,0.06777764074281413,14.945424301429583,6.122015187274732e-41,223.36570754976196,6.122015187274709e-41,430
CTAS,1.0505839800583143,0.005660202715912695,0.32910635194639504,0.3275388434229053,0.07250493998322416,14.489826214619216,5.359801790821742e-39,209.95506372986623,5.359801790821936e-39,430
CTRA,0.6405857786655443,0.006574590399059142,0.06875873831950513,0.06657784543500755,0.11408551602524138,5.614961486643186,3.5466498181086805e-08,31.52779249648625,3.5466498181086785e-08,429
CTSH,1.2900429934811888,0.015672097819175633,0.21564743131708228,0.2132487996085719,0.1360547864149926,9.481790589463834,5.31358012915525e-19,89.90435278244493,5.313580129155406e-19,329
CTVA,0.7826039292415087,0.004073494648490963,0.2762376832233485,0.2667144948447083,0.14530874442548825,5.385800643558751,7.772422201338137e-07,29.006848572157875,7.772422201338118e-07,78
CVS,0.7292006828139798,0.00169309386401048,0.17265146687257496,0.17071840955218376,0.07715859244719687,9.4506737316781,2.2284663089592565e-19,89.31523398263049,2.228466308959268e-19,430
CVX,0.7430851900172243,0.0024043181952217206,0.2578132381224919,0.25607915690315186,0.06094256318504634,12.193205391786957,1.46986295597417e-29,148.6742577263025,1.4698629559741293e-29,430
CZR,2.465394035103226,0.0020934619074989627,0.4051486895537586,0.4006422402321962,0.2600137814312786,9.481782163745914,1.3910492966817309e-16,89.90419300073016,1.3910492966817168e-16,134
D,0.3208280879061722,0.0040055619852699485,0.07688243061449769,0.0747256138635971,0.05373601473514663,5.970448115429949,4.973601586137755e-09,35.64625069904102,4.973601586137681e-09,430
DAL,1.0906191938478955,0.003998869777593558,0.15952363830707944,0.15570329120847526,0.16877651878907673,6.4619130769657795,6.559430388912621e-10,41.75632061426135,6.559430388912568e-10,222
DASH,1.784132029720033,-0.0027762831266952576,0.3109832224924413,0.29889520885195786,0.35175151848031627,5.072137392407225,4.469251334192796e-06,25.72657772745555,4.469251334192801e-06,59
DAY,1.3035244070624232,-0.001553248299782815,0.3679899074204177,0.3608886704251415,0.18107905395171028,7.198648207042455,1.8512975194157869e-10,51.82053600875555,1.8512975194158148e-10,91
DD,1.303480416967406,-0.0022060754468633094,0.3373240616331123,0.33577575336590004,0.08830993533753029,14.760291828833985,3.788226439023822e-40,217.86621487234328,3.788226439023681e-40,430
DDOG,1.3064480145040906,0.013813848443685828,0.1971437511418359,0.18599296990769476,0.31070859923609834,4.204737228760634,7.413268489545573e-05,17.679815162925657,7.413268489545623e-05,74
DE,1.0208695590878838,0.003971722649122619,0.2972846341486271,0.29564277581719856,0.07586681696237406,13.45607473678751,1.1424178667564e-34,181.06594732201103,1.1424178667563714e-34,430
DECK,0.9853055918326806,0.010559582574773456,0.10732325555285789,0.10499250687283923,0.14520171700878956,6.78577094080118,4.40279332296627e-11,46.04668726102173,4.402793322966546e-11,385
DELL,0.913440914946813,0.014815662534426755,0.20300401135581714,0.19569212155174198,0.17335763343835547,5.269112740118392,6.976293649591549e-07,27.76354906807795,6.976293649591503e-07,111
DG,0.3693075834847908,0.0066196962803432334,0.04454636702571305,0.039517663694269345,0.12408237222195298,2.9763098244462154,0.0032968375526428962,8.85842017109506,0.003296837552642923,192
DGX,0.5449277598662262,0.009922330851771598,0.08947960982006643,0.08684042028331296,0.09358627941730703,5.822731315520724,1.3255734099036129e-08,33.90419997274571,1.3255734099038235e-08,347
DHI,1.2696728643186308,0.0072455568501549016,0.23960624029012684,0.23770049151892425,0.11323367426966094,11.212855826747806,1.4970975545244395e-25,125.72813579143222,1.4970975545242708e-25,401
DHR,0.8782963292132484,0.008845416031213044,0.2686914665577446,0.26698280175998246,0.0700394241606931,12.540027844862808,6.111781460810459e-31,157.25229834993465,6.111781460810044e-31,430
DIS,1.1448605795618236,-0.0013644542874507717,0.41754148799252144,0.41618060361867215,0.06536020387138536,17.516172100911128,3.4747710610325e-52,306.81628506873744,3.474771061032475e-52,430
DLR,0.7041193772630507,0.008859889887089165,0.18870412579464077,0.18547187131573495,0.0921527651721606,7.640784038846895,4.557068347110554e-13,58.38158072829746,4.557068347110573e-13,253
DLTR,0.9662936971521536,0.008189097843944254,0.16938154603283906,0.1671120967050599,0.11185009199129559,8.639185537973027,1.779717496881293e-16,74.63552675952232,1.779717496881308e-16,368
DOC,0.5938155036295292,0.003626067244565305,0.13272960389564056,0.13070327119446223,0.0733707586373263,8.093353737348904,6.069900016130633e-15,65.50237471785948,6.069900016130519e-15,430
DOV,1.1387266835187626,0.0012808113839298807,0.4587480302680061,0.4574834228620902,0.05978748041949346,19.046239706523668,5.0290345102568035e-59,362.759246958359,5.029034510256849e-59,430
DOW,1.1281082763292605,-0.01584609051001407,0.395692234613506,0.387944699159833,0.157853351762878,7.146558902492401,4.1395553723345977e-10,51.07330414679338,4.139555372334587e-10,80
DPZ,0.8760147674124892,0.013882546340411011,0.12168803408337386,0.1182301129577179,0.1476709372523931,5.932208352651278,9.736018406348738e-09,35.191095939265594,9.736018406348712e-09,256
DRI,0.7190875881395717,0.007590616094545841,0.1243246654105053,0.12191896394185275,0.100028558379176,7.188822870102182,3.734808433158912e-12,51.6791742577042,3.7348084331590985e-12,366
DTE,0.34931946158928556,0.004775273811140146,0.09195811259944554,0.08983651940458448,0.05305896992873987,6.583608050786405,1.3470055285031499e-10,43.34389496637956,1.3470055285031447e-10,430
DUK,0.2822810826229658,0.004950722175695547,0.04874523490280265,0.04652267704042601,0.06027569529048746,4.683165930522491,3.798902845054321e-06,21.93204313280659,3.7989028450542624e-06,430
DVA,0.9193656087288758,0.007288035456317686,0.13448968782006063,0.13207879558557623,0.1230928026571894,7.468881923903282,6.204235468816405e-13,55.78419719320917,6.20423546881695e-13,361
DVN,1.1955725662359427,0.0015064417224405924,0.18239975649575446,0.18048947555298744,0.12235238391298563,9.771551056056317,1.7171708089494695e-20,95.48321004111531,1.7171708089495128e-20,430
DXCM,1.087048475955258,0.01468293721669762,0.09370282920298917,0.09000365707728708,0.21598561604774585,5.032966990333999,9.355841702618811e-07,25.330756725791673,9.355841702618786e-07,247
EA,1.1137581630447535,0.01022310459224455,0.16880875572587195,0.16686672010840897,0.11945986266012595,9.323283471482766,6.07342395167291e-19,86.92361468962369,6.073423951672932e-19,430
EBAY,1.6126362963930547,0.010474135127467098,0.2524414834500462,0.2501342040779784,0.1541722321599383,10.459965934203414,2.9642418995508955e-22,109.41088734469588,2.9642418995508885e-22,326
ECL,0.7308531374942083,0.005734946681089302,0.2645430930317222,0.2628247357724506,0.0589031652884878,12.407705662585986,2.0663296724620292e-30,153.95115980936836,2.0663296724620572e-30,430
ED,0.13094066382910313,0.005388819784627491,0.012093022001220905,0.009784828127391898,0.05720622090809706,2.2889235078027954,0.022570132322383116,5.239170824572254,0.022570132322382967,430
EFX,0.9460406385144525,0.004935018963381166,0.2034074848582646,0.20154628739298008,0.09049457689717823,10.4541141685138,6.20101639477795e-23,109.288503048321,6.201016394777944e-23,430
EG,0.4382388824576074,0.005919655331654725,0.08680528465459435,0.08426156678455143,0.07501917695386949,5.841691421475972,1.1590360384035388e-08,34.12535866374596,1.1590360384036533e-08,361
EIX,0.4467078224420286,0.0030245679326839814,0.07210450373145186,0.06993652359998326,0.07745866549797996,5.767047748242942,1.5475179566773398e-08,33.258839730514005,1.547517956677338e-08,430
EL,0.9552844524442258,0.002038908936237856,0.2566381027929767,0.2545616729125101,0.08592722299142538,11.11736675744255,7.268766240872402e-25,123.59584361948868,7.268766240872993e-25,360
ELV,0.7080003585766196,0.006538205993774171,0.1607163929274287,0.15779205980174027,0.09550295537768126,7.4133869028107275,1.3898614446406907e-12,54.958305370765615,1.389861444640683e-12,289
EMN,1.2705159779894721,-0.0022849287813248454,0.3713580425118254,0.36970806362078035,0.08468820115806566,15.00227848290374,2.6317103680903307e-40,225.06835967859658,2.631710368090432e-40,383
EMR,1.09601869895301,0.0001526003126092676,0.49451475154977687,0.4933337112496595,0.05356248239618515,20.462432843311817,2.1451839692718484e-65,418.7111578670463,2.145183969271817e-65,430
ENPH,1.3243205504147086,0.018621676669750203,0.05301237434229753,0.047166771714780786,0.4397634540940922,3.0114383950862726,0.0030173454257215833,9.068761207399783,0.0030173454257216127,164
EOG,0.9002266822183633,0.005981835746876063,0.1389734195472419,0.1369616752003896,0.10831095969576064,8.311501299102595,1.2647202559918164e-15,69.08105384498413,1.2647202559917858e-15,430
EPAM,1.4443425906998772,0.0069718135837006714,0.23328997035952426,0.2285862278463925,0.20508974918170966,7.042490404628603,5.016591283495709e-11,49.59667109928595,5.0165912834957395e-11,165
EQIX,1.7812288035016561,0.008191052867515763,0.13462216270497107,0.13174715327874176,0.26030413327606355,6.842875605100698,4.3494410054073536e-11,46.824946546882245,4.349441005407341e-11,303
EQR,0.6836233049538338,0.0029781075156394814,0.22429322925346382,0.222278406472304,0.06479286799907082,10.550903611237544,4.971709168514745e-23,111.32156701362551,4.9717091685143796e-23,387
EQT,0.7024447986693964,0.005691578833441055,0.08959454653253035,0.08746743098704557,0.10823480872449413,6.490008223301172,2.37882133232875e-10,42.120206738516835,2.3788213323286956e-10,430
ERIE,0.4548049542805669,0.006784903411381716,0.07952055980479424,0.07695655022207781,0.08166675408487495,5.56903429525184,5.0282978327550235e-08,31.01414298169114,5.028297832755425e-08,361
ES,0.42356664169376607,0.0022170514867998815,0.10045314860799301,0.09835140362810513,0.061267474974002596,6.913401309152965,1.7276490956405266e-11,47.79511766139793,1.727649095640544e-11,430
ESS,0.6007550361968012,0.005782357188220725,0.1877050840081029,0.18553896423212457,0.06453579079075471,9.308866116549769,1.1075715937639614e-18,86.6549883758484,1.1075715937640556e-18,377
ETN,1.063227181472691,0.004578404152886495,0.392121207977976,0.39070093042652265,0.0639885864298504,16.615887938676202,3.3460979566248835e-48,276.0877319906452,3.3460979566251187e-48,430
