Ticker,Alpha,Beta_MKT,Beta_SMB,Beta_HML,Beta_RMW,Beta_CMA,R_squared,Adj_R_squared,ResidVar,N_obs,Weight
OKE,0.0022025103745751374,1.0305034792947427,0.28653228007964027,0.586204896745859,0.44633043918473303,0.38795963958937646,0.3177724813776994,0.309708326311242,0.005202168861737891,429,0.006551622281448282
REG,-0.0005188538276991307,0.8342481767974623,0.588406331099303,0.4714414684711631,0.5455177271653214,-0.03492048302064575,0.366494368305635,0.35811466418269366,0.0033734787694443707,384,0.00652104059052525
CAG,-0.0030511927855608003,0.6707288708116834,-0.07951644915825659,0.06824495030326341,0.7331449099798162,0.36364843412502484,0.19532138292557588,0.18580981534786412,0.003780527195380424,429,0.006506673812352471
ABT,0.0028912310478333334,0.7029324505554493,-0.2985997167690588,-0.2798711193054917,0.3425436147188647,0.525574056816803,0.2474285194883209,0.2385328755106415,0.00246138130094985,429,0.006479219482153
VZ,-0.002213660688083752,0.7345055020555645,-0.4894764834176441,-0.20038555055129717,0.32049742948619764,0.6632466689743476,0.2496555984786929,0.24078627931177432,0.0029262299069305452,429,0.006440682502497302
CAT,0.001103435210415807,1.3625395596050058,0.1869723400358797,0.42377126274401694,0.3682080347466831,0.4557514317850695,0.42862729032075764,0.421873475785542,0.004660984656228316,429,0.006395100053057796
EQR,0.0008549097890004102,0.7522044125623556,0.19750690014514422,0.404603695592209,0.20160200125204547,0.19006041101233195,0.3129087140773652,0.30386803926259365,0.0028600113307917564,386,0.006266927378814102
CLX,0.001381322632579605,0.6033623930625557,-0.12205337484607702,-0.36215106976075084,0.4466534812776614,0.5301489820014627,0.1504596761821585,0.14041782838289318,0.0033936476171970756,429,0.006188516565681519
LIN,0.0011604591199628693,1.0369400872586587,-0.11350057455705309,0.05702634744977687,0.56189608967877,0.32984974449308885,0.3834597444348131,0.3756356295164731,0.0028306281500688237,400,0.006151018094285266
ARE,-0.0007895247908473627,0.8261830966560446,0.4598834648690674,0.2703473706004704,0.3772479614303771,0.2696547042604749,0.28094360742459235,0.27021142246078034,0.004539418688478837,341,0.006126571399047217
ACGL,0.004874793152101434,0.4417101875049403,0.4182983853507294,0.16008560921064763,0.4017454293013235,0.12613055428260206,0.1505320171229153,0.13856767933591418,0.0034684287653178165,361,0.006105110907781355
PH,-0.00046999685422851646,1.401681846119771,0.39001559551328385,0.30629869974804436,0.7604095977399193,0.11071456292064773,0.5012257950893353,0.4953301189083582,0.003740259288990224,429,0.006098055651618585
DOC,0.0009902247416641668,0.6837924306753278,0.23190207390935663,0.28411930574427297,0.2527270979492674,0.34352151354353117,0.197085977009561,0.1875952675179482,0.004148086479965046,429,0.006092475172921046
ADM,-0.0011238718700936168,0.75882600851144,-0.02215708636869072,0.09226429002972308,0.45359091893897246,0.5630553405192826,0.16940736286021263,0.1595894829885839,0.004972487540859152,429,0.006091043046781852
CARR,0.0033095302535611146,1.081174660630901,0.5987689602444025,-0.26017437198017745,0.7560013515514166,0.25482047347348785,0.46948951889520174,0.426005053230874,0.004530482877991513,67,0.006090358972997481
NEE,0.0042118994899114715,0.5028041744385898,-0.24708025403733885,-0.04582016336970821,0.27651060423571305,0.4472619797422321,0.14039233659169204,0.13023148950648744,0.0027392484677828855,429,0.006078304547336782
FAST,0.004679149545623705,1.103578523645366,0.7174467598045473,-0.1460558202822599,0.9878281062392593,0.3308064599065194,0.2792241325555175,0.27070432324766314,0.006632042900366089,429,0.005870970746305002
UPS,-0.003930680548224822,0.9308661079941107,-0.045534522220039356,-0.03084623890459369,0.42048098243787363,0.3484935533856553,0.34980816504183,0.3391492825015321,0.0028506956977218914,311,0.005860699928319964
PKG,0.0024271408657970143,1.0917755084769756,0.19775013602520536,0.22956541404317987,0.5918325550552351,0.2594164678827128,0.3777761790312968,0.3675084592133314,0.004036449030551785,309,0.005791091973197412
BLK,0.007456742195469721,1.1139107741068621,0.3951264306520188,0.07653183005591004,0.3404195440649564,0.40843603722821664,0.3573763888657684,0.34687600306292143,0.004861967114200491,312,0.005766389234274921
K,0.00015747910578695732,0.4606845574186911,0.0913876633887582,-0.05069634419792589,0.5407521521572277,0.21236990808457515,0.11763356076145404,0.10720369741348057,0.003036449496725246,429,0.005761637247828336
UDR,0.0013969806631232919,0.5922119807089374,0.4908826561808425,0.34563154107994004,0.2572667459135227,0.033689477223293705,0.25316388014333124,0.24433603002682214,0.00310479264306041,429,0.005751354945332948
PSX,0.0017256059711071015,1.2892395289600012,0.054344163680421276,0.9608936624096898,-0.20894217465577214,0.4492613997661884,0.5144119512287542,0.49884823171685533,0.004369466559555826,162,0.005730784421412034
CHRW,0.006385561023595569,0.658277359538283,0.5045573195779777,-0.17292126270681873,0.26199945187800117,0.442544639492145,0.17895368752676544,0.16651359188323156,0.005216267776872725,336,0.005663259416632017
ES,0.00029566256409453625,0.5413421049468902,-0.09900621189640323,-0.012852808013603213,0.20863673329498275,0.401801725132309,0.13580864768505885,0.12559361987991768,0.0029818793585801922,429,0.005643691372705719
COR,0.009015647416143215,0.5610532215734297,0.2752282135991821,-0.024403603823594862,0.5078239625798537,0.537236361283645,0.0983592027155199,0.0858364138643466,0.0064615794293081215,366,0.0055266689853604965
WELL,0.004983431786039657,0.6320479734520686,0.2582154677044671,0.15924250806670723,0.32796166375306895,0.2108089880011939,0.1869654109004194,0.1773550729678003,0.003534438731973865,429,0.0055101459791315555
WTW,0.0018684220676511893,0.684405259120038,0.13905856426610463,0.15436776542091699,0.4953790563456009,0.151034074600524,0.24734234486650608,0.2341839942522841,0.003015927523231482,292,0.005508667293358461
ABBV,0.0090011304687545,0.7286450142784974,0.057256277368887463,0.0837364758941932,0.14325169521266667,0.5243632831552257,0.19706263947760172,0.1697518449020099,0.004561000170504703,153,0.005502039344976564
MTD,0.005029056252276769,1.2148492892003282,0.1985162413978565,-0.4170138261243002,0.17826416719682225,0.578526489381302,0.4332783484237689,0.42466555736637934,0.003931679609857489,335,0.005501881136221126
XEL,0.0018907975325603626,0.5232215581401527,-0.24807048314620828,0.12491031491500326,0.19533015228260492,0.46479587218296703,0.13806312024052503,0.12787474104715058,0.003343445867187637,429,0.005497961231177227
PCAR,0.0012432487781510158,1.2085701877637272,0.4239120952836242,0.22737948487730064,0.3628533065906161,0.2532948559886443,0.40152241538065725,0.39444821225276905,0.00434828296395589,429,0.0053954086003500535
ALLE,0.0023176079991911306,0.9366945900545742,0.5298151252363609,0.19257678861728064,0.41494138982278206,-0.054931164682222346,0.502907008210201,0.48476492821787254,0.002480559146285136,143,0.005344454636046208
WST,0.003182072713072655,0.8145745335714527,0.47378281345234285,-0.25421161707024975,0.5334083712927826,0.2519620751699363,0.24027495575579938,0.23129475428719182,0.004345992113503736,429,0.005205074779948451
CNP,0.0003169146405519124,0.7258756402012877,-0.052239610976274976,0.23292490671720065,0.26828789233339567,0.5367824143501032,0.15925137192931382,0.14931344488356102,0.005300870206011605,429,0.005191493082235122
EXC,0.002768566286245027,0.4634238264832802,-0.30509647698634984,0.19671513673761204,0.1009980623024971,0.4843684528734281,0.12904059057421502,0.11874556209400478,0.0034438046728630886,429,0.005179781588736095
DD,-0.006843060773719425,1.4502072641313108,0.2941468787679513,0.6373207280985962,0.5039420407880347,0.2631222823011588,0.43714144108989217,0.43048826663469,0.005482176189036324,429,0.005100454245364879
ITW,-8.488425704556451e-07,1.0998649445431576,0.1099451250264244,0.1913597934458933,0.5010474531907254,0.09283471702258157,0.4826245426372233,0.4765089934958193,0.002312342347324713,429,0.005079347938893396
PM,0.001417577513794431,0.8190119345639536,-0.49158852920620644,0.3466026235064674,0.3741238781357218,0.4019064822525623,0.357119040722638,0.3414390173256292,0.0029214623492631393,211,0.005073840227143367
FE,0.000548004964287594,0.42923279298775496,-0.162894203963903,0.12805656000558902,0.5923609401439912,0.24800944709743675,0.1508954699867563,0.13799114582242133,0.003415688454479531,335,0.005058426097159795
EFX,0.00011947502267919782,1.1174221380810747,0.2743915956471228,-0.2232625406424738,0.849664684102215,0.4620107063025796,0.24968186065374998,0.24081285191443258,0.006420351412543046,429,0.005013220255936471
